Structure: player,piece name,x,y,rotation,flip


Game 1 with players: R AB_1 AB_2 AB_2
GREEN,tree5,15,19,2,1
BLUE,tree5,16,11,1,0
RED,Z5,16,7,1,0
YELLOW,line3,6,12,0,0
GREEN,twoPiece,11,15,0,0
BLUE,Z5,18,8,0,1
RED,l4,12,0,0,0
YELLOW,3corner,15,13,1,1
GREEN,singleSquare,2,19,0,0
BLUE,l4,19,11,3,0
RED,3corner,19,5,0,1
YELLOW,Z5,17,13,0,1
BLUE,L4,4,18,1,1
RED,twoPiece,13,6,0,0
YELLOW,twoPiece,11,3,0,0
BLUE,cube,1,17,0,0
RED,singleSquare,0,6,0,0
YELLOW,singleSquare,1,6,0,0
BLUE,3corner,2,13,1,0
BLUE,twoPiece,0,11,0,0
BLUE,singleSquare,4,14,0,0
BLUE,line3,2,15,0,0

Game 27 with players: R AB_3 R AB_3
RED,-L,18,1,1,1
YELLOW,chunky5,1,0,0,0
GREEN,cube,1,19,2,0
BLUE,tree5,19,17,1,1
RED,twoPiece,16,2,2,0
YELLOW,X5,3,3,1,0
GREEN,chunky5,3,17,1,1
BLUE,L5tall,17,15,2,0
RED,chunky5,13,4,2,1
YELLOW,line5,0,4,1,0
GREEN,z5,1,13,1,0
BLUE,line5,12,14,0,0
RED,tree5,17,5,3,1
YELLOW,-L,1,8,0,0
GREEN,L5,5,11,3,0
BLUE,-L,8,12,2,1
RED,X5,11,6,2,1
YELLOW,L5tall,3,10,0,0
GREEN,l4,6,8,3,1
BLUE,z5,5,14,0,1
RED,M5,17,8,0,0
YELLOW,z5,3,14,3,0
GREEN,T5,3,6,1,0
BLUE,chunky5,6,17,1,0
RED,z5,9,5,2,1
YELLOW,T5,5,0,0,0
GREEN,L4,8,6,0,1
BLUE,T5,4,19,2,0
RED,Z5,9,2,3,0
YELLOW,C5,6,12,1,0
GREEN,line3,8,9,3,1
BLUE,C5,9,9,1,0
RED,singleSquare,11,0,0,1
YELLOW,L5,6,5,1,1
GREEN,-L,10,11,1,1
BLUE,L5,9,17,1,0
RED,line3,19,11,3,1
YELLOW,M5,8,1,2,1
GREEN,singleSquare,12,12,0,0
BLUE,M5,12,8,0,1
RED,cube,16,11,1,1
YELLOW,tree5,0,12,1,0
GREEN,3corner,13,11,2,1
BLUE,X5,13,18,0,0
RED,z4,17,13,3,0
YELLOW,l4,8,15,3,0
GREEN,twoPiece,2,4,0,1
BLUE,Z5,15,5,0,1
RED,3corner,14,0,0,0
YELLOW,cube,0,16,0,0
GREEN,C5,15,8,3,0
BLUE,l4,7,8,3,0
RED,t4,19,7,1,1
YELLOW,L4,4,8,2,0
GREEN,t4,13,5,0,0
BLUE,cube,16,18,0,0
RED,L5tall,13,13,2,0
YELLOW,z4,9,18,0,1
GREEN,L5tall,11,2,3,1
BLUE,3corner,15,12,0,0
YELLOW,twoPiece,2,18,3,0
GREEN,z4,0,10,3,1
BLUE,z4,17,11,3,1
YELLOW,singleSquare,2,5,0,0
BLUE,twoPiece,4,12,3,0
BLUE,singleSquare,6,6,0,0

Game 28 with players: AB_3 AB_3 AB_0 AB_1
RED,L5tall,18,1,2,0
YELLOW,Z5,1,1,3,1
GREEN,L5,0,17,0,0
BLUE,Z5,18,18,3,1
RED,C5,14,3,2,1
YELLOW,line5,5,0,0,0
GREEN,X5,3,15,1,0
BLUE,L5,16,16,2,0
RED,line5,10,1,0,0
YELLOW,-L,1,4,0,1
GREEN,line5,1,12,1,0
BLUE,line5,11,15,0,0
RED,-L,6,2,0,1
YELLOW,L5tall,0,8,1,0
GREEN,-L,2,8,0,0
BLUE,-L,7,13,2,1
RED,z5,3,3,1,0
YELLOW,z5,2,10,1,0
GREEN,L5tall,4,9,3,1
BLUE,L5tall,5,10,3,1
RED,chunky5,5,5,3,1
YELLOW,chunky5,4,13,0,0
GREEN,z5,3,18,0,1
BLUE,z5,6,16,0,1
RED,T5,7,8,1,0
YELLOW,T5,4,6,1,1
GREEN,chunky5,7,19,2,1
BLUE,chunky5,8,10,0,0
RED,L5,8,3,0,0
YELLOW,t4,6,11,1,0
GREEN,T5,10,17,0,0
BLUE,T5,10,7,0,0
RED,M5,10,5,0,1
YELLOW,C5,9,12,0,0
GREEN,C5,13,17,1,1
BLUE,C5,11,11,1,0
RED,X5,13,6,0,0
YELLOW,L5,13,14,1,1
GREEN,M5,15,14,2,1
BLUE,M5,13,9,2,0
RED,tree5,15,8,0,1
YELLOW,M5,15,10,0,1
GREEN,tree5,15,19,2,0
BLUE,X5,17,12,0,0
RED,Z5,17,4,1,0
YELLOW,line3,7,15,0,0
GREEN,Z5,18,14,1,0
BLUE,tree5,15,7,2,0
RED,l4,19,6,3,0
YELLOW,z4,4,16,0,1
GREEN,cube,18,16,0,0
BLUE,cube,18,9,0,0
RED,t4,14,0,0,0
YELLOW,L4,1,16,2,1
GREEN,singleSquare,1,6,0,0
BLUE,L4,7,5,1,0
RED,singleSquare,3,1,0,0
YELLOW,3corner,1,18,0,0
GREEN,twoPiece,0,4,3,0
BLUE,t4,14,4,0,0
RED,twoPiece,1,0,0,0
YELLOW,twoPiece,9,16,0,0
BLUE,z4,11,2,0,0
YELLOW,singleSquare,2,14,0,0
BLUE,3corner,9,4,0,0
BLUE,twoPiece,5,7,0,0
BLUE,singleSquare,5,15,0,0

Game 29 with players: AB_0 AB_1 AB_2 AB_3
RED,M5,18,1,1,0
YELLOW,chunky5,1,1,1,1
GREEN,tree5,1,19,2,0
BLUE,chunky5,18,19,2,0
RED,X5,15,3,2,1
YELLOW,Z5,1,4,1,1
GREEN,L5,4,18,1,0
BLUE,line5,16,15,3,0
RED,line5,11,2,0,0
YELLOW,line5,1,8,1,0
GREEN,line5,0,15,1,0
BLUE,-L,14,11,2,1
RED,-L,7,1,0,1
YELLOW,-L,1,12,1,0
GREEN,-L,3,14,0,0
BLUE,L5tall,10,10,0,0
RED,L5tall,3,1,0,0
YELLOW,L5tall,3,7,3,1
GREEN,L5tall,4,11,0,1
BLUE,z5,6,9,0,1
RED,z5,4,3,0,1
YELLOW,z5,5,7,1,0
GREEN,z5,6,13,0,1
BLUE,T5,9,6,0,0
RED,chunky5,7,5,1,0
YELLOW,L4,4,2,0,0
GREEN,chunky5,7,16,0,0
BLUE,C5,10,13,1,0
RED,T5,12,4,0,0
YELLOW,3corner,5,4,0,0
GREEN,T5,10,15,0,0
BLUE,L5,12,15,0,0
RED,C5,10,8,1,0
YELLOW,L5,9,3,0,1
GREEN,C5,10,19,2,0
BLUE,M5,13,18,0,1
RED,L5,13,7,0,0
YELLOW,twoPiece,7,8,0,0
GREEN,X5,12,13,0,0
BLUE,X5,16,9,0,0
RED,tree5,14,0,0,0
YELLOW,singleSquare,4,10,0,0
GREEN,L4,15,15,3,0
BLUE,tree5,17,5,1,0
RED,l4,19,4,3,0
GREEN,twoPiece,2,16,3,0
BLUE,Z5,18,11,0,1
RED,L4,18,8,1,0
GREEN,singleSquare,7,19,0,0
BLUE,l4,19,14,3,0
RED,z4,16,11,1,0
BLUE,t4,7,12,2,0
RED,cube,17,13,0,0
BLUE,line3,4,8,1,0
RED,twoPiece,9,0,0,0
BLUE,L4,2,9,1,0
RED,singleSquare,1,3,0,0
BLUE,singleSquare,1,11,0,0
BLUE,twoPiece,0,9,3,0

Game 30 with players: AB_0 AB_0 AB_3 AB_1
RED,L5,17,0,0,0
YELLOW,L5tall,0,2,1,0
GREEN,Z5,1,18,0,1
BLUE,L5tall,17,19,2,1
RED,z5,18,5,3,0
YELLOW,L5,4,2,1,1
GREEN,L5tall,4,15,0,0
BLUE,line5,15,15,3,1
RED,line5,14,3,0,0
YELLOW,line5,2,6,1,0
GREEN,line5,0,14,1,0
BLUE,-L,13,11,2,1
RED,-L,10,1,2,1
YELLOW,-L,1,10,0,1
GREEN,-L,3,13,3,1
BLUE,z5,9,10,0,1
RED,L5tall,6,0,0,0
YELLOW,z5,4,4,1,0
GREEN,z5,3,10,3,1
BLUE,chunky5,6,9,0,0
RED,chunky5,6,3,1,0
YELLOW,chunky5,5,8,2,1
GREEN,chunky5,4,18,0,0
BLUE,T5,5,12,1,0
RED,T5,7,6,1,0
YELLOW,singleSquare,2,12,0,0
GREEN,T5,7,17,0,0
BLUE,C5,7,15,1,1
RED,C5,9,8,0,0
YELLOW,tree5,1,15,3,1
GREEN,C5,9,15,1,0
BLUE,L5,11,14,1,0
RED,M5,10,4,0,0
YELLOW,line3,4,14,0,0
GREEN,L5,11,17,0,0
BLUE,M5,11,8,2,0
RED,X5,13,6,0,0
YELLOW,T5,8,13,1,1
GREEN,tree5,14,15,3,0
BLUE,X5,15,9,0,0
RED,tree5,13,1,2,0
YELLOW,twoPiece,0,17,3,0
GREEN,M5,15,11,0,0
BLUE,tree5,16,5,1,1
RED,Z5,18,8,0,1
GREEN,X5,17,14,0,0
BLUE,Z5,18,10,1,0
RED,twoPiece,5,5,3,0
GREEN,l4,19,16,3,0
BLUE,l4,12,4,0,0
RED,L4,3,6,1,0
GREEN,cube,14,18,0,0
BLUE,cube,17,16,0,0
RED,singleSquare,14,8,0,0
GREEN,L4,19,12,3,0
BLUE,t4,4,17,2,0
GREEN,twoPiece,9,18,3,0
BLUE,3corner,2,19,1,0
GREEN,singleSquare,2,11,0,0
BLUE,twoPiece,6,18,3,0
BLUE,singleSquare,2,16,0,0

Game 31 with players: R AB_2 AB_1 AB_3
RED,l4,18,0,2,0
YELLOW,L5tall,1,0,0,0
GREEN,tree5,0,18,3,1
BLUE,chunky5,18,18,0,0
RED,chunky5,14,2,1,0
YELLOW,C5,5,2,2,1
GREEN,M5,2,14,0,1
BLUE,X5,15,17,0,1
RED,t4,12,4,2,0
YELLOW,line5,1,4,1,0
GREEN,line5,0,12,1,0
BLUE,line5,11,16,0,0
RED,L4,13,6,2,0
YELLOW,-L,1,8,1,0
GREEN,-L,3,11,3,0
BLUE,-L,7,14,2,1
RED,T5,8,3,3,1
YELLOW,z5,3,5,1,0
GREEN,L5tall,3,17,3,1
BLUE,L5tall,5,11,1,0
RED,singleSquare,9,5,2,1
YELLOW,chunky5,5,7,1,0
GREEN,z5,5,15,3,1
BLUE,z5,4,8,3,0
RED,z5,18,3,0,0
YELLOW,T5,6,10,1,0
GREEN,chunky5,5,18,3,1
BLUE,T5,5,3,0,0
RED,line5,7,7,1,1
YELLOW,L5,9,0,0,1
GREEN,T5,8,17,0,0
BLUE,C5,1,11,1,0
RED,cube,16,5,3,1
YELLOW,M5,8,13,2,0
GREEN,C5,11,18,0,0
BLUE,L5,9,11,1,1
RED,3corner,10,7,1,0
YELLOW,X5,11,12,0,0
GREEN,singleSquare,2,9,0,0
BLUE,M5,11,9,2,0
RED,z4,15,8,3,0
YELLOW,tree5,12,15,2,0
BLUE,tree5,2,2,1,0
RED,-L,14,11,1,1
YELLOW,Z5,16,13,0,1
BLUE,Z5,17,14,0,1
RED,Z5,17,10,0,0
YELLOW,3corner,7,4,1,1
BLUE,l4,8,6,3,0
RED,twoPiece,19,10,1,0
YELLOW,twoPiece,4,9,3,0
BLUE,L4,4,14,1,1
RED,M5,12,1,3,0
YELLOW,singleSquare,3,3,0,0
BLUE,cube,1,16,0,0
RED,line3,19,13,3,0
BLUE,z4,10,4,0,0
RED,X5,18,16,3,1
BLUE,t4,13,7,0,0
BLUE,line3,15,5,1,0
BLUE,3corner,2,7,1,1
BLUE,twoPiece,0,5,3,0
BLUE,singleSquare,0,9,0,0

Game 32 with players: AB_1 AB_3 AB_1 AB_2
RED,line5,19,2,3,1
YELLOW,T5,0,1,3,1
GREEN,M5,1,18,2,1
BLUE,line5,19,17,1,0
RED,Z5,17,6,2,1
YELLOW,Z5,2,4,3,1
GREEN,T5,3,14,0,1
BLUE,-L,17,14,3,1
RED,-L,14,5,2,1
YELLOW,line5,0,7,1,0
GREEN,line5,0,14,1,0
BLUE,L5tall,13,13,0,0
RED,L5tall,10,4,0,0
YELLOW,-L,1,11,0,0
GREEN,-L,4,12,3,0
BLUE,z5,9,12,0,1
RED,z5,6,3,0,1
YELLOW,L5tall,3,7,2,1
GREEN,L5tall,4,9,0,0
BLUE,chunky5,6,11,0,0
RED,chunky5,3,2,0,0
YELLOW,z5,4,1,2,0
GREEN,z5,3,18,0,1
BLUE,T5,6,14,0,0
RED,T5,7,6,0,0
YELLOW,chunky5,8,0,0,0
GREEN,chunky5,7,17,0,0
BLUE,C5,8,9,1,0
RED,C5,10,7,1,0
YELLOW,C5,11,2,0,0
GREEN,C5,9,15,1,0
BLUE,L5,2,13,1,0
RED,L5,12,9,0,0
YELLOW,L5,15,1,0,1
GREEN,L5,11,17,0,0
BLUE,M5,14,16,0,0
RED,M5,14,11,0,1
YELLOW,M5,16,4,0,1
GREEN,tree5,1,8,3,1
BLUE,X5,18,11,0,0
RED,tree5,17,9,0,1
YELLOW,L4,17,0,0,1
GREEN,Z5,15,18,1,0
BLUE,l4,17,17,3,0
RED,3corner,4,6,1,1
YELLOW,twoPiece,11,0,0,0
GREEN,L4,15,15,3,0
BLUE,cube,12,18,0,0
RED,twoPiece,1,5,0,0
YELLOW,singleSquare,3,11,0,0
GREEN,X5,16,12,0,0
BLUE,L4,1,15,1,0
RED,singleSquare,0,4,0,0
YELLOW,l4,5,10,0,0
GREEN,t4,19,13,1,1
BLUE,t4,4,17,2,0
YELLOW,tree5,10,11,2,1
GREEN,l4,18,16,3,0
BLUE,tree5,6,19,2,0
GREEN,twoPiece,5,15,3,0
BLUE,z4,9,18,3,1
GREEN,singleSquare,0,10,0,0
BLUE,3corner,11,9,0,1
BLUE,line3,12,7,1,0
BLUE,twoPiece,8,15,3,0
BLUE,singleSquare,0,17,0,0

Game 33 with players: R AB_2 R R
RED,L4,18,1,2,0
YELLOW,C5,1,1,3,0
GREEN,line3,1,19,0,0
BLUE,singleSquare,19,19,0,1
RED,twoPiece,16,0,2,0
YELLOW,M5,3,2,0,1
GREEN,C5,4,17,0,1
BLUE,3corner,17,18,1,0
RED,3corner,14,1,0,1
YELLOW,line5,1,6,1,0
GREEN,-L,6,15,1,0
BLUE,tree5,18,15,0,0
RED,tree5,11,3,0,1
YELLOW,-L,1,10,1,0
GREEN,L4,8,13,1,0
BLUE,z4,16,13,3,0
RED,C5,16,3,0,0
YELLOW,L5tall,0,14,1,0
GREEN,tree5,11,15,1,1
BLUE,t4,15,19,2,0
RED,L5tall,7,2,2,1
YELLOW,z5,2,12,1,0
GREEN,twoPiece,2,16,0,1
BLUE,T5,18,11,0,1
RED,-L,9,6,0,0
YELLOW,chunky5,3,8,1,0
GREEN,M5,4,12,1,0
BLUE,twoPiece,14,16,3,0
RED,line5,16,7,1,1
YELLOW,T5,5,4,0,0
GREEN,L5tall,12,11,3,1
BLUE,line3,15,10,1,0
RED,M5,13,6,1,1
YELLOW,L5,6,7,0,0
GREEN,3corner,12,18,0,0
BLUE,chunky5,13,14,3,0
RED,singleSquare,11,7,1,0
YELLOW,X5,7,11,0,0
GREEN,singleSquare,8,16,1,1
BLUE,L5,11,13,1,1
RED,line3,10,9,3,0
YELLOW,tree5,7,0,0,0
GREEN,L5,9,19,1,1
BLUE,-L,13,8,1,0
RED,Z5,18,9,0,1
YELLOW,Z5,8,4,0,1
GREEN,t4,9,10,1,1
BLUE,M5,14,6,3,1
RED,cube,19,6,1,1
YELLOW,l4,10,1,0,0
GREEN,line5,14,13,3,1
RED,l4,10,0,0,0
YELLOW,cube,3,15,0,0
GREEN,cube,16,16,3,0
YELLOW,L4,1,17,0,0
GREEN,z4,4,9,0,1
YELLOW,z4,6,13,0,0
GREEN,l4,2,8,1,1
YELLOW,3corner,9,15,0,1
YELLOW,t4,7,17,0,0
YELLOW,line3,5,19,0,0
YELLOW,twoPiece,9,12,0,0
YELLOW,singleSquare,3,0,0,0

Game 34 with players: AB_0 R AB_1 AB_0
RED,line5,17,0,0,1
YELLOW,L5tall,1,0,0,0
GREEN,line5,0,17,1,0
BLUE,C5,18,18,0,1
RED,Z5,15,2,1,1
YELLOW,t4,5,1,1,1
GREEN,Z5,2,14,3,1
BLUE,L5,14,17,3,1
RED,-L,12,1,0,0
YELLOW,L5,3,4,2,0
GREEN,-L,1,11,3,0
BLUE,line5,11,16,0,0
RED,L5tall,8,0,0,0
YELLOW,twoPiece,5,5,2,0
GREEN,L5tall,0,7,3,1
BLUE,-L,7,14,2,1
RED,z5,6,4,3,1
YELLOW,X5,6,7,0,0
GREEN,z5,2,7,1,0
BLUE,L5tall,4,12,0,0
RED,chunky5,8,7,1,0
YELLOW,tree5,7,10,1,0
GREEN,chunky5,2,17,3,1
BLUE,z5,4,16,1,0
RED,T5,9,2,0,0
YELLOW,singleSquare,0,3,0,1
GREEN,T5,4,9,1,0
BLUE,chunky5,6,18,1,0
RED,C5,9,10,1,0
YELLOW,l4,10,13,0,1
GREEN,L4,5,18,1,1
BLUE,T5,14,13,0,0
RED,L5,11,5,1,0
YELLOW,cube,12,11,3,1
GREEN,L5,8,16,0,1
BLUE,M5,15,11,2,0
RED,M5,12,8,0,0
YELLOW,3corner,12,15,1,1
GREEN,M5,10,18,0,1
BLUE,X5,16,8,0,0
RED,X5,14,7,0,0
YELLOW,line3,5,13,0,0
GREEN,tree5,9,14,0,1
BLUE,tree5,15,4,1,0
RED,tree5,17,5,1,0
GREEN,3corner,13,19,1,1
BLUE,Z5,17,2,0,0
RED,l4,18,9,3,0
GREEN,twoPiece,5,11,0,0
BLUE,l4,9,12,0,0
RED,L4,17,13,1,0
GREEN,singleSquare,2,5,0,0
BLUE,cube,17,15,0,0
RED,cube,15,15,0,0
BLUE,L4,2,19,2,1
RED,line3,18,17,0,0
BLUE,z4,18,6,1,0
RED,3corner,15,18,0,0
BLUE,t4,19,13,1,1
RED,twoPiece,19,3,3,0
BLUE,line3,19,9,1,0
RED,singleSquare,11,10,0,0
BLUE,twoPiece,19,1,3,0
BLUE,singleSquare,4,14,0,0


Game 35 with players: AB_3 AB_1 R AB_1
RED,Z5,18,1,2,1
YELLOW,chunky5,1,0,0,0
GREEN,C5,1,18,0,1
BLUE,L5tall,17,19,2,1
RED,-L,17,4,1,0
YELLOW,X5,4,2,0,0
GREEN,L4,4,17,0,1
BLUE,T5,14,17,2,0
RED,line5,13,2,0,0
YELLOW,line5,0,4,1,0
GREEN,cube,1,16,2,1
BLUE,line5,10,16,0,0
RED,L5tall,8,1,0,0
YELLOW,-L,1,8,0,0
GREEN,l4,6,14,3,0
BLUE,-L,7,18,0,1
RED,z5,5,4,1,0
YELLOW,L5tall,0,12,1,0
GREEN,z4,4,13,3,0
BLUE,z5,7,13,1,0
RED,chunky5,3,7,3,1
YELLOW,z5,2,10,1,0
GREEN,singleSquare,0,14,2,0
BLUE,chunky5,4,15,0,0
RED,T5,2,3,0,0
YELLOW,T5,5,11,0,0
GREEN,twoPiece,7,11,3,0
BLUE,C5,9,10,1,0
RED,C5,6,8,1,0
YELLOW,C5,8,9,1,1
GREEN,T5,5,10,2,1
BLUE,L5,11,6,0,0
RED,L5,8,3,0,0
YELLOW,L5,9,5,0,0
BLUE,M5,10,13,0,1
RED,M5,14,5,2,0
YELLOW,tree5,6,0,0,1
BLUE,X5,12,10,0,0
RED,X5,14,8,0,0
YELLOW,L4,13,3,0,0
BLUE,tree5,10,19,2,0
RED,tree5,15,11,1,0
YELLOW,z4,3,5,3,1
BLUE,Z5,13,13,0,1
RED,l4,12,0,0,0
YELLOW,singleSquare,2,14,0,0
BLUE,l4,16,14,0,0
RED,cube,17,9,0,0
BLUE,cube,17,16,0,0
RED,L4,17,7,2,0
BLUE,L4,18,12,0,1
RED,twoPiece,16,0,3,0
BLUE,singleSquare,6,12,0,0
RED,singleSquare,1,6,0,0


Game 36 with players: R AB_3 AB_1 AB_3
RED,singleSquare,19,0,1,1
YELLOW,tree5,1,0,0,1
GREEN,L5tall,2,19,2,0
BLUE,L5tall,17,19,2,1
RED,chunky5,18,2,3,0
YELLOW,X5,5,1,3,1
GREEN,C5,4,16,1,0
BLUE,z5,14,16,0,0
RED,twoPiece,16,4,0,1
YELLOW,line5,0,4,1,0
GREEN,line5,2,15,1,0
BLUE,line5,9,15,0,0
RED,z5,13,6,1,0
YELLOW,-L,1,8,0,0
GREEN,-L,1,11,0,0
BLUE,-L,5,13,2,1
RED,X5,14,2,1,1
YELLOW,L5tall,2,3,3,1
GREEN,z5,3,7,1,0
BLUE,chunky5,3,11,0,1
RED,line3,12,4,3,1
YELLOW,z5,4,5,3,1
GREEN,chunky5,5,9,1,0
BLUE,T5,6,17,1,0
RED,cube,11,0,0,0
YELLOW,chunky5,7,3,0,0
GREEN,T5,6,12,1,0
BLUE,C5,0,14,1,0
RED,line5,9,6,0,0
YELLOW,T5,7,7,0,0
GREEN,L5,9,9,0,0
BLUE,L5,11,19,1,0
RED,L5,19,5,3,0
YELLOW,C5,9,1,1,0
GREEN,M5,9,13,0,1
BLUE,M5,12,13,0,0
RED,C5,17,8,0,1
YELLOW,L5,11,5,1,1
GREEN,X5,12,11,0,0
BLUE,X5,14,12,0,0
RED,3corner,14,10,2,0
YELLOW,M5,11,7,0,1
GREEN,L4,1,5,1,0
BLUE,tree5,15,8,1,1
RED,L4,16,11,2,0
YELLOW,t4,13,4,1,0
GREEN,line3,3,4,1,0
BLUE,Z5,16,14,0,1
RED,L5tall,18,14,1,0
YELLOW,Z5,16,2,0,1
GREEN,singleSquare,0,7,0,0
BLUE,l4,3,15,3,0
RED,Z5,17,17,0,0
YELLOW,cube,15,5,0,0
BLUE,L4,1,18,2,1
RED,z4,5,4,3,1
YELLOW,L4,14,0,0,0
BLUE,line3,8,19,0,0
RED,M5,7,1,1,0
YELLOW,line3,18,4,0,0
BLUE,3corner,4,19,1,0
YELLOW,3corner,8,11,1,1
BLUE,twoPiece,7,13,0,0
YELLOW,twoPiece,12,9,0,0
BLUE,singleSquare,9,12,0,0
YELLOW,singleSquare,0,10,0,0

Game 37 with players: AB_0 AB_0 AB_1 AB_3
RED,C5,18,0,0,1
YELLOW,L5,0,2,2,1
GREEN,z5,1,18,3,0
BLUE,z5,18,18,3,1
RED,T5,18,4,2,1
YELLOW,T5,3,4,3,1
GREEN,chunky5,2,14,1,1
BLUE,T5,16,19,2,1
RED,line5,14,2,0,0
YELLOW,line5,2,8,1,0
GREEN,line5,0,10,1,0
BLUE,line5,12,18,0,0
RED,-L,10,1,0,1
YELLOW,-L,3,12,0,0
GREEN,-L,1,6,0,0
BLUE,-L,8,16,2,1
RED,L5tall,6,1,0,0
YELLOW,L5tall,4,0,0,0
GREEN,L5tall,3,7,3,1
BLUE,L5tall,4,15,0,0
RED,z5,6,5,3,0
YELLOW,z5,4,9,3,1
GREEN,T5,3,19,2,0
BLUE,chunky5,5,17,0,0
RED,chunky5,6,8,1,0
YELLOW,chunky5,5,13,1,0
GREEN,L4,1,3,0,0
BLUE,C5,8,13,0,0
RED,L5,7,10,0,0
YELLOW,singleSquare,1,11,0,0
GREEN,z4,4,2,0,0
BLUE,L5,10,10,0,0
RED,M5,9,4,2,0
GREEN,tree5,7,2,0,1
BLUE,M5,9,8,0,1
RED,X5,12,6,0,0
GREEN,L5,8,6,1,0
BLUE,X5,11,15,0,0
RED,tree5,11,9,2,0
GREEN,C5,12,4,0,0
BLUE,tree5,13,12,1,0
RED,Z5,15,5,1,1
GREEN,M5,13,7,0,1
BLUE,Z5,15,9,0,1
RED,l4,13,0,0,0
GREEN,l4,15,3,0,0
BLUE,l4,15,14,3,0
RED,cube,17,7,0,0
GREEN,cube,1,0,0,0
BLUE,cube,16,11,0,0
RED,L4,17,10,2,1
GREEN,line3,5,16,0,0
BLUE,L4,18,9,0,1
RED,z4,18,12,1,0
GREEN,Z5,8,18,1,1
BLUE,t4,19,14,1,1
RED,t4,16,14,1,0
GREEN,3corner,10,16,0,1
BLUE,twoPiece,2,17,3,0
RED,line3,17,17,1,0
GREEN,twoPiece,5,7,3,0
BLUE,singleSquare,1,19,0,0
RED,3corner,15,11,0,1
GREEN,singleSquare,0,15,0,0
RED,twoPiece,14,13,3,0
RED,singleSquare,11,3,0,0

Game 38 with players: AB_0 AB_3 AB_3 AB_1
RED,L5,19,0,0,1
YELLOW,L5,0,2,1,0
GREEN,-L,1,18,3,1
BLUE,line5,19,17,1,1
RED,Z5,16,2,0,0
YELLOW,X5,3,4,3,0
GREEN,M5,3,17,3,1
BLUE,z5,17,13,0,0
RED,line5,12,0,0,0
YELLOW,line5,1,7,1,0
GREEN,line5,0,14,1,0
BLUE,-L,13,11,2,1
RED,-L,8,1,0,1
YELLOW,-L,1,11,1,0
GREEN,L5tall,4,13,3,0
BLUE,L5tall,9,10,0,0
RED,L5tall,4,1,0,0
YELLOW,L5tall,3,8,3,1
GREEN,z5,4,10,3,1
BLUE,chunky5,6,8,0,0
RED,z5,5,4,2,0
YELLOW,z5,1,14,1,0
GREEN,chunky5,5,6,0,0
BLUE,T5,6,12,0,0
RED,chunky5,1,3,0,1
YELLOW,tree5,6,2,0,0
GREEN,T5,6,16,0,0
BLUE,C5,8,6,1,0
RED,T5,10,3,0,0
YELLOW,L4,6,5,0,1
GREEN,C5,8,14,1,0
BLUE,L5,10,13,0,0
RED,C5,11,7,1,0
YELLOW,3corner,8,4,1,0
GREEN,L5,8,17,0,0
BLUE,M5,12,15,0,1
RED,M5,13,3,0,1
YELLOW,chunky5,10,2,2,1
GREEN,X5,12,18,0,0
BLUE,X5,14,8,0,0
RED,X5,15,5,0,0
YELLOW,singleSquare,0,17,0,0
GREEN,tree5,14,15,1,0
BLUE,tree5,16,10,0,1
RED,tree5,2,6,1,0
GREEN,Z5,16,17,0,1
BLUE,Z5,12,5,1,1
RED,l4,17,7,0,0
GREEN,cube,10,11,0,0
BLUE,L4,12,2,3,1
RED,cube,18,4,0,0
GREEN,L4,11,9,0,1
BLUE,t4,19,12,1,1
RED,3corner,1,0,0,0
GREEN,line3,18,18,1,0
BLUE,3corner,19,8,0,1
RED,singleSquare,4,5,0,0
GREEN,3corner,8,8,0,0
BLUE,twoPiece,3,11,0,0
GREEN,twoPiece,7,10,3,0
BLUE,singleSquare,2,10,0,0
GREEN,singleSquare,3,19,0,0
Game 39 with players: AB_1 AB_1 AB_1 AB_1
RED,z5,18,1,2,1
YELLOW,L5tall,1,1,2,1
GREEN,Z5,1,18,3,0
BLUE,L5tall,18,18,0,1
RED,C5,15,3,1,1
YELLOW,L5,6,2,0,1
GREEN,L5,5,16,1,1
BLUE,Z5,14,18,0,1
RED,line5,11,1,0,0
YELLOW,line5,3,5,0,0
GREEN,line5,1,14,1,0
BLUE,line5,10,18,0,0
RED,-L,7,1,0,0
YELLOW,-L,1,7,1,0
GREEN,-L,1,10,3,0
BLUE,-L,6,17,1,1
RED,L5tall,8,4,3,1
YELLOW,z5,3,8,0,1
GREEN,L5tall,4,11,1,1
BLUE,z5,3,19,2,1
RED,chunky5,6,7,0,0
YELLOW,chunky5,6,10,1,0
GREEN,z5,7,12,0,1
BLUE,chunky5,8,14,0,0
RED,T5,8,10,1,0
YELLOW,T5,9,8,2,0
GREEN,chunky5,10,14,1,0
BLUE,T5,12,16,2,0
RED,L5,10,4,0,0
YELLOW,C5,11,6,1,0
GREEN,T5,11,11,2,0
BLUE,C5,13,12,1,0
RED,M5,14,6,0,0
YELLOW,M5,4,13,0,1
GREEN,C5,13,9,1,0
BLUE,L5,15,8,0,0
RED,X5,17,5,0,0
YELLOW,X5,13,3,0,0
GREEN,M5,15,11,0,1
BLUE,M5,15,14,0,1
RED,tree5,3,6,0,0
YELLOW,tree5,10,2,0,0
GREEN,X5,18,9,0,0
BLUE,X5,18,12,0,0
RED,Z5,1,4,1,0
YELLOW,cube,14,0,0,0
GREEN,tree5,9,17,2,0
BLUE,tree5,17,16,2,0
RED,l4,3,0,0,0
